customer_id,phone,country_code,country,state
CUST000000055904,918808853936.0,IN,India,DL
CUST000000055906,917013399643.0,IN,India,RJ
CUST000000055908,17441966461.0,CA,Canada,ON
CUST000000055912,448949542699.0,GB,United Kingdom,WLS
CUST000000055918,917819100984.0,IN,India,DL
CUST000000055920,917278527156.0,IN,India,KA
CUST000000055924,16988451437.0,US,United States,WA
CUST000000055925,619282409125.0,AU,Australia,NSW
CUST000000055932,449676344431.0,GB,United Kingdom,WLS
CUST000000055935,919668729008.0,IN,India,TN
CUST000000055941,447441644415.0,GB,United Kingdom,NIR
CUST000000055943,9719694906002.0,AE,United Arab Emirates,AUH
CUST000000055947,617676781057.0,AU,Australia,VIC
CUST000000055950,919569159445.0,IN,India,TS
CUST000000055963,917284611347.0,IN,India,UP
CUST000000055964,18087526966.0,US,United States,FL
CUST000000055967,447463463864.0,GB,United Kingdom,ENG
CUST000000055968,9716724202589.0,AE,United Arab Emirates,DU
CUST000000055969,,IN,India,TN
CUST000000055971,916349163342.0,IN,India,KL
CUST000000055981,618974677951.0,AU,Australia,VIC
CUST000000055982,9718198140512.0,AE,United Arab Emirates,SHJ
CUST000000055983,917520656495.0,IN,India,GJ
CUST000000055988,9716764729712.0,AE,United Arab Emirates,DU
CUST000000055990,,IN,India,WB
CUST000000055994,9718535213666.0,AE,United Arab Emirates,SHJ
CUST000000055997,918921189980.0,IN,India,UP
CUST000000055998,18949705932.0,US,United States,NY
CUST000000056001,919399065907.0,IN,India,RJ
CUST000000056004,919766942411.0,IN,India,KL
CUST000000056009,919839733203.0,IN,India,KL
CUST000000056012,916133023156.0,IN,India,RJ
CUST000000056018,19839346140.0,US,United States,TX
CUST000000056020,919667217910.0,IN,India,UP
CUST000000056021,17980340739.0,US,United States,FL
CUST000000056023,446626415962.0,GB,United Kingdom,SCT
CUST000000056031,,AU,Australia,NSW
CUST000000056034,,GB,United Kingdom,WLS
CUST000000056035,,IN,India,WB
CUST000000056037,918404997891.0,IN,India,KA
CUST000000056039,,SG,Singapore,SG
CUST000000056046,919003561530.0,IN,India,WB
CUST000000056051,18417495443.0,US,United States,CA
CUST000000056057,,GB,United Kingdom,ENG
CUST000000056059,446670440335.0,GB,United Kingdom,NIR
CUST000000056060,19167511265.0,US,United States,IL
CUST000000056063,617193878290.0,AU,Australia,QLD
CUST000000056066,917741415635.0,IN,India,GJ
CUST000000056067,9717882192261.0,AE,United Arab Emirates,AUH
CUST000000056071,918609321726.0,IN,India,WB
CUST000000056074,916957261296.0,IN,India,MH
CUST000000056087,617475038618.0,AU,Australia,QLD
CUST000000056090,919660675387.0,IN,India,GJ
CUST000000056094,918289276174.0,IN,India,MH
CUST000000056096,916979813765.0,IN,India,WB
CUST000000056098,919548988251.0,IN,India,MH
CUST000000056099,916824789535.0,IN,India,GJ
CUST000000056101,657795484727.0,SG,Singapore,SG
CUST000000056109,658821698581.0,SG,Singapore,SG
CUST000000056111,917116540202.0,IN,India,WB
CUST000000056113,917569139094.0,IN,India,RJ
CUST000000056116,19957874821.0,US,United States,NJ
CUST000000056122,16683632698.0,US,United States,TX
CUST000000056126,919258020938.0,IN,India,WB
CUST000000056128,616071930964.0,AU,Australia,QLD
CUST000000056130,919304276485.0,IN,India,UP
CUST000000056131,916991064307.0,IN,India,MH
CUST000000056132,618114743164.0,AU,Australia,QLD
CUST000000056134,9717519831313.0,AE,United Arab Emirates,DU
CUST000000056135,918628724061.0,IN,India,KL
CUST000000056153,918610724518.0,IN,India,MH
CUST000000056155,,GB,United Kingdom,ENG
CUST000000056156,917863340033.0,IN,India,TS
CUST000000056161,,IN,India,TS
CUST000000056169,19915381223.0,US,United States,WA
CUST000000056170,17345030840.0,US,United States,MA
CUST000000056172,918640725719.0,IN,India,GJ
CUST000000056178,919422749600.0,IN,India,TN
CUST000000056179,916145998543.0,IN,India,RJ
CUST000000056182,916611975138.0,IN,India,RJ
CUST000000056183,,IN,India,RJ
CUST000000056192,657465777143.0,SG,Singapore,SG
CUST000000056195,18826710475.0,CA,Canada,BC
CUST000000056201,,IN,India,TS
CUST000000056208,657213151773.0,SG,Singapore,SG
CUST000000056210,446797651715.0,GB,United Kingdom,ENG
CUST000000056217,617042754323.0,AU,Australia,NSW
CUST000000056218,917781488015.0,IN,India,WB
CUST000000056222,618184909587.0,AU,Australia,VIC
CUST000000056229,18117263937.0,US,United States,NY
CUST000000056239,449584749281.0,GB,United Kingdom,WLS
CUST000000056242,16137503516.0,US,United States,NY
CUST000000056249,916578344061.0,IN,India,MH
CUST000000056253,,IN,India,RJ
CUST000000056255,919230032411.0,IN,India,MH
CUST000000056259,19634493104.0,US,United States,NJ
CUST000000056260,19402869106.0,CA,Canada,QC
CUST000000056264,,IN,India,DL
CUST000000056265,918312696152.0,IN,India,DL
CUST000000056269,19461348874.0,CA,Canada,ON
CUST000000056271,917490941236.0,IN,India,DL
CUST000000056272,916647856756.0,IN,India,RJ
CUST000000056278,447274802056.0,GB,United Kingdom,SCT
CUST000000056279,16952173813.0,US,United States,MA
CUST000000056286,916184837111.0,IN,India,GJ
CUST000000056293,916385908745.0,IN,India,TN
CUST000000056300,918835463494.0,IN,India,DL
CUST000000056302,,IN,India,KA
CUST000000056307,919768818102.0,IN,India,KA
CUST000000056309,17919502702.0,CA,Canada,AB
CUST000000056314,917754842661.0,IN,India,WB
CUST000000056316,,IN,India,UP
CUST000000056317,918518293181.0,IN,India,TN
CUST000000056319,,GB,United Kingdom,SCT
CUST000000056320,916572120490.0,IN,India,UP
CUST000000056321,919645935101.0,IN,India,TS
CUST000000056329,18208745337.0,CA,Canada,ON
CUST000000056350,16122850557.0,CA,Canada,AB
CUST000000056354,918911136023.0,IN,India,WB
CUST000000056363,619362040051.0,AU,Australia,QLD
CUST000000056366,19410410506.0,US,United States,TX
CUST000000056368,18965886207.0,US,United States,MA
CUST000000056374,449652369171.0,GB,United Kingdom,WLS
CUST000000056378,918946083385.0,IN,India,WB
CUST000000056384,917617890432.0,IN,India,RJ
CUST000000056390,916862611484.0,IN,India,GJ
CUST000000056395,446258945101.0,GB,United Kingdom,ENG
CUST000000056397,,IN,India,KL
CUST000000056398,,IN,India,MH
CUST000000056407,657135527116.0,SG,Singapore,SG
CUST000000056408,917342142952.0,IN,India,DL
CUST000000056409,919845897402.0,IN,India,KL
CUST000000056417,917625136015.0,IN,India,DL
CUST000000056419,918750922369.0,IN,India,TN
CUST000000056420,916894704606.0,IN,India,WB
CUST000000056422,917276892956.0,IN,India,GJ
CUST000000056424,917478635483.0,IN,India,TN
CUST000000056425,,IN,India,WB
CUST000000056426,916221186286.0,IN,India,KA
CUST000000056428,657255182907.0,SG,Singapore,SG
CUST000000056430,9718453274325.0,AE,United Arab Emirates,DU
CUST000000056431,917683710232.0,IN,India,DL
CUST000000056432,917737108003.0,IN,India,KL
CUST000000056438,19514825320.0,US,United States,IL
CUST000000056439,918902899173.0,IN,India,MH
CUST000000056441,9718381523061.0,AE,United Arab Emirates,AUH
CUST000000056444,916095491301.0,IN,India,KL
CUST000000056445,916015467396.0,IN,India,UP
CUST000000056449,916810768763.0,IN,India,KA
CUST000000056450,447185327398.0,GB,United Kingdom,SCT
CUST000000056451,9718997826152.0,AE,United Arab Emirates,SHJ
CUST000000056455,919214309983.0,IN,India,TN
CUST000000056456,916348614193.0,IN,India,KA
CUST000000056462,9719012178874.0,AE,United Arab Emirates,SHJ
CUST000000056465,9719473081863.0,AE,United Arab Emirates,AUH
CUST000000056466,,IN,India,KL
CUST000000056468,919600319665.0,IN,India,RJ
CUST000000056471,656620797187.0,SG,Singapore,SG
CUST000000056477,17922908074.0,CA,Canada,BC
CUST000000056478,917632089379.0,IN,India,DL
CUST000000056481,918048720650.0,IN,India,MH
CUST000000056482,916643536667.0,IN,India,MH
CUST000000056483,,IN,India,KL
CUST000000056484,9716518059316.0,AE,United Arab Emirates,SHJ
CUST000000056485,9717821696216.0,AE,United Arab Emirates,SHJ
CUST000000056487,916334089899.0,IN,India,GJ
CUST000000056493,19288867503.0,US,United States,NJ
CUST000000056494,917361882127.0,IN,India,KA
CUST000000056497,17432648292.0,US,United States,FL
CUST000000056498,9719150497131.0,AE,United Arab Emirates,AUH
CUST000000056504,16461488497.0,CA,Canada,QC
CUST000000056507,918557133796.0,IN,India,TS
CUST000000056509,658135574467.0,SG,Singapore,SG
CUST000000056510,18144919211.0,US,United States,NY
CUST000000056514,919540438159.0,IN,India,UP
CUST000000056515,16182270857.0,CA,Canada,BC
CUST000000056517,917492975422.0,IN,India,KL
CUST000000056518,917852298739.0,IN,India,DL
CUST000000056524,919925182093.0,IN,India,KL
CUST000000056529,9716843504235.0,AE,United Arab Emirates,SHJ
CUST000000056534,19690363699.0,US,United States,NJ
CUST000000056535,656045129967.0,SG,Singapore,SG
CUST000000056537,917756848835.0,IN,India,TN
CUST000000056540,449879689738.0,GB,United Kingdom,ENG
CUST000000056543,656237218680.0,SG,Singapore,SG
CUST000000056546,917118083174.0,IN,India,TS
CUST000000056548,916902698175.0,IN,India,TS
CUST000000056554,916844344949.0,IN,India,TS
CUST000000056556,919358721267.0,IN,India,TN
CUST000000056563,17117933160.0,CA,Canada,AB
CUST000000056568,919968454990.0,IN,India,WB
CUST000000056569,,GB,United Kingdom,WLS
CUST000000056570,619883241159.0,AU,Australia,WA
CUST000000056571,,SG,Singapore,SG
CUST000000056573,19060420738.0,US,United States,NJ
CUST000000056574,17442893111.0,US,United States,IL
CUST000000056585,,IN,India,KA
CUST000000056588,16752205447.0,US,United States,WA
CUST000000056594,918314714763.0,IN,India,RJ
CUST000000056595,,IN,India,MH
CUST000000056598,919897743000.0,IN,India,DL
CUST000000056599,919649606943.0,IN,India,GJ
CUST000000056600,919144098035.0,IN,India,WB
CUST000000056602,916674577603.0,IN,India,KL
CUST000000056605,919331943058.0,IN,India,MH
CUST000000056607,656768854563.0,SG,Singapore,SG
CUST000000056611,917292706886.0,IN,India,GJ
CUST000000056614,919630694199.0,IN,India,KL
CUST000000056623,919736870515.0,IN,India,WB
CUST000000056624,658313785113.0,SG,Singapore,SG
CUST000000056628,446391979645.0,GB,United Kingdom,NIR
CUST000000056630,446007647978.0,GB,United Kingdom,SCT
CUST000000056634,919116836419.0,IN,India,RJ
CUST000000056637,449199067252.0,GB,United Kingdom,NIR
CUST000000056639,18605046220.0,US,United States,IL
CUST000000056640,,US,United States,IL
CUST000000056641,16702588841.0,US,United States,NJ
CUST000000056642,658563008473.0,SG,Singapore,SG
CUST000000056643,916625038744.0,IN,India,UP
CUST000000056646,9718939799784.0,AE,United Arab Emirates,SHJ
CUST000000056653,617089465099.0,AU,Australia,VIC
CUST000000056656,919491572836.0,IN,India,GJ
CUST000000056665,,US,United States,NJ
CUST000000056676,448710356095.0,GB,United Kingdom,WLS
CUST000000056681,19797787404.0,US,United States,FL
CUST000000056685,919118421849.0,IN,India,RJ
CUST000000056686,19951294230.0,CA,Canada,ON
CUST000000056687,916014737906.0,IN,India,GJ
CUST000000056688,,IN,India,GJ
CUST000000056690,919724912835.0,IN,India,TN
CUST000000056692,917175040203.0,IN,India,RJ
CUST000000056693,16648045867.0,CA,Canada,ON
CUST000000056694,916439643915.0,IN,India,RJ
CUST000000056700,9718936455976.0,AE,United Arab Emirates,SHJ
CUST000000056704,917350347671.0,IN,India,WB
CUST000000056709,17063273948.0,CA,Canada,AB
CUST000000056713,918891833707.0,IN,India,UP
CUST000000056717,917282106294.0,IN,India,UP
CUST000000056721,919362805752.0,IN,India,DL
CUST000000056722,616264012584.0,AU,Australia,QLD
CUST000000056726,19538306920.0,US,United States,CA
CUST000000056727,18802433895.0,US,United States,IL
CUST000000056728,919964544486.0,IN,India,TN
CUST000000056731,917527419819.0,IN,India,UP
CUST000000056733,917743367208.0,IN,India,TS
CUST000000056738,19549307060.0,CA,Canada,QC
CUST000000056739,9718245347681.0,AE,United Arab Emirates,AUH
CUST000000056748,917673248734.0,IN,India,KL
CUST000000056753,17807421415.0,US,United States,CA
CUST000000056754,18641496138.0,US,United States,NY
CUST000000056761,17803155553.0,US,United States,NJ
CUST000000056764,19543514570.0,US,United States,FL
CUST000000056769,,GB,United Kingdom,ENG
CUST000000056776,917798950100.0,IN,India,KL
CUST000000056777,18479448335.0,US,United States,FL
CUST000000056778,,IN,India,TN
CUST000000056782,9716841311726.0,AE,United Arab Emirates,SHJ
CUST000000056793,17006876468.0,US,United States,WA
CUST000000056799,917289297758.0,IN,India,RJ
CUST000000056801,17003010582.0,US,United States,FL
CUST000000056805,916490274461.0,IN,India,TN
CUST000000056807,917819850043.0,IN,India,DL
CUST000000056814,919032124317.0,IN,India,MH
CUST000000056823,919474694385.0,IN,India,KA
CUST000000056825,916288802052.0,IN,India,TN
CUST000000056827,447942078042.0,GB,United Kingdom,SCT
CUST000000056839,659813685647.0,SG,Singapore,SG
CUST000000056847,918619202252.0,IN,India,UP
CUST000000056848,918022290261.0,IN,India,TS
CUST000000056850,9717931338192.0,AE,United Arab Emirates,AUH
CUST000000056851,917967434512.0,IN,India,UP
CUST000000056853,918566237566.0,IN,India,MH
CUST000000056857,17052330184.0,US,United States,IL
CUST000000056859,916578966186.0,IN,India,WB
CUST000000056861,919823139832.0,IN,India,UP
CUST000000056869,916385011211.0,IN,India,TN
CUST000000056871,19961369552.0,US,United States,IL
CUST000000056872,18447544392.0,CA,Canada,ON
CUST000000056878,918775767335.0,IN,India,RJ
CUST000000056879,656284333827.0,SG,Singapore,SG
CUST000000056882,916266119571.0,IN,India,WB
CUST000000056887,918358691878.0,IN,India,GJ
CUST000000056888,918857012871.0,IN,India,WB
CUST000000056889,17095408219.0,US,United States,FL
CUST000000056890,,US,United States,CA
CUST000000056892,918157009359.0,IN,India,GJ
CUST000000056895,449472590636.0,GB,United Kingdom,SCT
CUST000000056898,916479192065.0,IN,India,GJ
CUST000000056907,917018843403.0,IN,India,GJ
CUST000000056908,917097633750.0,IN,India,TN
CUST000000056916,447372845680.0,GB,United Kingdom,WLS
CUST000000056918,9718943532474.0,AE,United Arab Emirates,AUH
CUST000000056920,9716984121804.0,AE,United Arab Emirates,AUH
CUST000000056921,918588617834.0,IN,India,KL
CUST000000056925,919189603452.0,IN,India,GJ
CUST000000056927,918176038964.0,IN,India,GJ
CUST000000056934,916803847648.0,IN,India,MH
CUST000000056935,,CA,Canada,ON
CUST000000056943,919173884271.0,IN,India,KA
CUST000000056945,,IN,India,TN
CUST000000056949,17115602188.0,CA,Canada,AB
CUST000000056950,917076272742.0,IN,India,TN
CUST000000056957,917378655508.0,IN,India,KA
CUST000000056958,919310988961.0,IN,India,TN
CUST000000056960,,SG,Singapore,SG
CUST000000056964,916480422723.0,IN,India,WB
CUST000000056965,,IN,India,WB
CUST000000056966,448123446600.0,GB,United Kingdom,SCT
CUST000000056974,,AU,Australia,WA
CUST000000056975,,IN,India,TS
CUST000000056985,,US,United States,TX
CUST000000056991,619128495302.0,AU,Australia,WA
CUST000000056993,,IN,India,KA
CUST000000057001,917532428781.0,IN,India,DL
CUST000000057004,,IN,India,GJ
CUST000000057006,9717534402146.0,AE,United Arab Emirates,SHJ
CUST000000057011,19735571521.0,CA,Canada,QC
CUST000000057014,917076401830.0,IN,India,UP
CUST000000057020,656071941389.0,SG,Singapore,SG
CUST000000057021,19647830083.0,US,United States,TX
CUST000000057022,19824721933.0,US,United States,NY
CUST000000057023,9716411933000.0,AE,United Arab Emirates,AUH
CUST000000057026,917782967097.0,IN,India,UP
CUST000000057029,917299714317.0,IN,India,TS
CUST000000057034,9718297967303.0,AE,United Arab Emirates,SHJ
CUST000000057037,917545944493.0,IN,India,KL
CUST000000057038,918826697900.0,IN,India,KL
CUST000000057041,,GB,United Kingdom,NIR
CUST000000057047,19001776969.0,US,United States,FL
CUST000000057049,9719964946686.0,AE,United Arab Emirates,SHJ
CUST000000057057,16232087335.0,US,United States,FL
CUST000000057067,448933386475.0,GB,United Kingdom,SCT
CUST000000057070,917027228555.0,IN,India,KA
CUST000000057071,18850011460.0,US,United States,NJ
CUST000000057074,,CA,Canada,BC
CUST000000057076,917055993693.0,IN,India,TS
CUST000000057077,916083240435.0,IN,India,GJ
CUST000000057081,917152585869.0,IN,India,KA
CUST000000057083,916847875065.0,IN,India,RJ
CUST000000057091,918946070843.0,IN,India,WB
CUST000000057093,17596893767.0,CA,Canada,AB
CUST000000057094,918149502097.0,IN,India,UP
CUST000000057096,617129718456.0,AU,Australia,NSW
CUST000000057099,918015129847.0,IN,India,RJ
CUST000000057104,916446006402.0,IN,India,TS
CUST000000057105,19683246188.0,US,United States,IL
CUST000000057113,918927264223.0,IN,India,TN
CUST000000057119,919091572303.0,IN,India,GJ
CUST000000057122,919360264375.0,IN,India,TS
CUST000000057132,9719715712978.0,AE,United Arab Emirates,AUH
CUST000000057142,919685710027.0,IN,India,KA
CUST000000057144,916104737283.0,IN,India,UP
CUST000000057148,447368013369.0,GB,United Kingdom,ENG
CUST000000057152,17373004310.0,US,United States,CA
CUST000000057154,917285424240.0,IN,India,UP
CUST000000057159,918292444519.0,IN,India,TS
CUST000000057165,919633463636.0,IN,India,KL
CUST000000057166,918126639462.0,IN,India,GJ
CUST000000057167,918015074449.0,IN,India,UP
CUST000000057168,18223477078.0,US,United States,NJ
CUST000000057170,917999033189.0,IN,India,UP
CUST000000057175,919117697343.0,IN,India,MH
CUST000000057176,916820701994.0,IN,India,GJ
CUST000000057177,,IN,India,KL
CUST000000057179,617895793939.0,AU,Australia,QLD
CUST000000057183,918375869924.0,IN,India,DL
CUST000000057186,916385799857.0,IN,India,DL
CUST000000057190,917421821486.0,IN,India,GJ
CUST000000057192,,IN,India,DL
CUST000000057193,9716374172462.0,AE,United Arab Emirates,SHJ
CUST000000057194,918580581364.0,IN,India,TN
CUST000000057205,919372887790.0,IN,India,KA
CUST000000057208,919841349343.0,IN,India,KL
CUST000000057214,916607398054.0,IN,India,GJ
CUST000000057216,916891417854.0,IN,India,TS
CUST000000057221,918241166845.0,IN,India,TN
CUST000000057223,917859266904.0,IN,India,GJ
CUST000000057226,656465118731.0,SG,Singapore,SG
CUST000000057236,916690666872.0,IN,India,TS
CUST000000057237,,GB,United Kingdom,NIR
CUST000000057242,918123691576.0,IN,India,KL
CUST000000057250,918866116423.0,IN,India,UP
CUST000000057257,449226234961.0,GB,United Kingdom,ENG
CUST000000057258,916533543634.0,IN,India,DL
CUST000000057259,917871875706.0,IN,India,UP
CUST000000057261,919977944970.0,IN,India,TN
CUST000000057267,18426508808.0,US,United States,FL
CUST000000057268,448172192993.0,GB,United Kingdom,WLS
CUST000000057270,,IN,India,KL
CUST000000057284,,GB,United Kingdom,ENG
CUST000000057285,16087037095.0,US,United States,WA
CUST000000057289,19585378165.0,US,United States,FL
CUST000000057290,,US,United States,NY
CUST000000057291,446091968461.0,GB,United Kingdom,NIR
CUST000000057297,449890765005.0,GB,United Kingdom,ENG
CUST000000057298,9719886213251.0,AE,United Arab Emirates,SHJ
CUST000000057302,916965111449.0,IN,India,WB
CUST000000057303,916672059824.0,IN,India,RJ
CUST000000057306,918510027398.0,IN,India,MH
CUST000000057316,9717634520869.0,AE,United Arab Emirates,AUH
CUST000000057324,,US,United States,MA
CUST000000057328,918662331637.0,IN,India,KL
CUST000000057332,448890503535.0,GB,United Kingdom,WLS
CUST000000057335,,AU,Australia,VIC
CUST000000057336,,IN,India,KA
CUST000000057343,919699395820.0,IN,India,KA
CUST000000057344,,IN,India,TS
CUST000000057348,,IN,India,GJ
CUST000000057353,,US,United States,NY
CUST000000057356,916495244527.0,IN,India,MH
CUST000000057362,9716896338905.0,AE,United Arab Emirates,SHJ
CUST000000057366,919077590184.0,IN,India,KL
CUST000000057372,,IN,India,MH
CUST000000057379,446818861966.0,GB,United Kingdom,WLS
CUST000000057395,916198860066.0,IN,India,TN
CUST000000057402,919182608428.0,IN,India,DL
CUST000000057403,9719524162418.0,AE,United Arab Emirates,DU
CUST000000057406,,IN,India,GJ
CUST000000057407,447978010280.0,GB,United Kingdom,SCT
CUST000000057408,17421684785.0,US,United States,TX
CUST000000057409,918305086037.0,IN,India,RJ
CUST000000057415,917321567785.0,IN,India,WB
CUST000000057438,916208644299.0,IN,India,KA
CUST000000057442,916247179931.0,IN,India,KA
CUST000000057443,917236276052.0,IN,India,RJ
CUST000000057444,9716768282416.0,AE,United Arab Emirates,SHJ
CUST000000057448,16060809452.0,US,United States,NY
CUST000000057451,448908738022.0,GB,United Kingdom,NIR
CUST000000057460,918933338524.0,IN,India,WB
CUST000000057463,19650170187.0,US,United States,TX
CUST000000057464,916358248603.0,IN,India,KL
CUST000000057465,918929040631.0,IN,India,TN
CUST000000057470,918734820015.0,IN,India,GJ
CUST000000057472,19331662892.0,US,United States,FL
CUST000000057473,918565474288.0,IN,India,WB
CUST000000057474,917175759949.0,IN,India,KA
CUST000000057488,447163663678.0,GB,United Kingdom,SCT
CUST000000057489,919522087418.0,IN,India,UP
CUST000000057490,918356683183.0,IN,India,WB
CUST000000057492,446252102744.0,GB,United Kingdom,SCT
CUST000000057496,619439339025.0,AU,Australia,VIC
CUST000000057501,448280448646.0,GB,United Kingdom,SCT
CUST000000057502,917127816220.0,IN,India,RJ
CUST000000057503,916860146255.0,IN,India,TN
CUST000000057508,,IN,India,KL
CUST000000057510,448109093711.0,GB,United Kingdom,WLS
CUST000000057514,18859853746.0,US,United States,FL
CUST000000057518,9717498587440.0,AE,United Arab Emirates,SHJ
CUST000000057527,16438315012.0,CA,Canada,AB
CUST000000057532,919512589595.0,IN,India,UP
CUST000000057533,19117364743.0,CA,Canada,BC
CUST000000057534,917513594707.0,IN,India,KL
CUST000000057537,917532133527.0,IN,India,TN
CUST000000057538,917159827467.0,IN,India,TS
CUST000000057541,,AE,United Arab Emirates,SHJ
CUST000000057542,659047956044.0,SG,Singapore,SG
CUST000000057543,657932173392.0,SG,Singapore,SG
CUST000000057551,919695152036.0,IN,India,KA
CUST000000057554,918477773897.0,IN,India,MH
CUST000000057556,918955430973.0,IN,India,KL
CUST000000057557,917217049896.0,IN,India,TN
CUST000000057558,917262286306.0,IN,India,WB
CUST000000057559,18687469138.0,US,United States,FL
CUST000000057560,17816618653.0,US,United States,NJ
CUST000000057563,658142233611.0,SG,Singapore,SG
CUST000000057566,,AU,Australia,VIC
CUST000000057570,,US,United States,NY
CUST000000057581,917666331073.0,IN,India,GJ
CUST000000057583,918891714912.0,IN,India,MH
CUST000000057587,17971318478.0,CA,Canada,AB
CUST000000057590,19582519660.0,US,United States,CA
CUST000000057597,,AU,Australia,NSW
CUST000000057599,918675677695.0,IN,India,TS
CUST000000057601,19074982262.0,CA,Canada,ON
CUST000000057604,19665693711.0,US,United States,NY
CUST000000057605,919207630561.0,IN,India,GJ
CUST000000057606,,AE,United Arab Emirates,SHJ
CUST000000057616,9718051217452.0,AE,United Arab Emirates,DU
CUST000000057622,657984391218.0,SG,Singapore,SG
CUST000000057624,616798848902.0,AU,Australia,NSW
CUST000000057625,918321452738.0,IN,India,MH
CUST000000057627,917529526168.0,IN,India,DL
CUST000000057635,658052396813.0,SG,Singapore,SG
CUST000000057638,17611886647.0,US,United States,IL
CUST000000057640,918260386947.0,IN,India,WB
CUST000000057643,659772663386.0,SG,Singapore,SG
CUST000000057645,9716196061726.0,AE,United Arab Emirates,AUH
CUST000000057648,918720999119.0,IN,India,RJ
CUST000000057649,19313652164.0,US,United States,MA
CUST000000057660,916923295727.0,IN,India,RJ
CUST000000057663,918892677296.0,IN,India,DL
CUST000000057664,16939358744.0,CA,Canada,ON
CUST000000057666,656303695101.0,SG,Singapore,SG
CUST000000057668,447212880177.0,GB,United Kingdom,WLS
CUST000000057670,449694947541.0,GB,United Kingdom,SCT
CUST000000057672,917116422740.0,IN,India,WB
CUST000000057676,19441168631.0,US,United States,CA
CUST000000057677,449105158336.0,GB,United Kingdom,SCT
CUST000000057681,919885689500.0,IN,India,KL
CUST000000057684,916417179286.0,IN,India,WB
CUST000000057688,919675118076.0,IN,India,TS
CUST000000057689,17075978274.0,US,United States,MA
CUST000000057693,917374304717.0,IN,India,TN
CUST000000057696,919369844592.0,IN,India,TN
CUST000000057698,919071946097.0,IN,India,KA
CUST000000057701,16611235349.0,US,United States,IL
CUST000000057710,916583295036.0,IN,India,GJ
CUST000000057712,916122956541.0,IN,India,MH
CUST000000057714,16533423416.0,US,United States,FL
CUST000000057719,446545988092.0,GB,United Kingdom,ENG
CUST000000057721,9716586449981.0,AE,United Arab Emirates,SHJ
CUST000000057722,916130663035.0,IN,India,TS
CUST000000057723,657094760184.0,SG,Singapore,SG
CUST000000057724,917969274840.0,IN,India,KL
CUST000000057727,919648365326.0,IN,India,DL
CUST000000057730,9716046077578.0,AE,United Arab Emirates,DU
CUST000000057734,918596900644.0,IN,India,MH
CUST000000057736,,IN,India,DL
CUST000000057746,917333161127.0,IN,India,KL
CUST000000057747,,IN,India,GJ
CUST000000057748,916125575094.0,IN,India,DL
CUST000000057754,919691843571.0,IN,India,RJ
CUST000000057757,917901550393.0,IN,India,WB
CUST000000057760,917069415060.0,IN,India,MH
CUST000000057764,19319206630.0,CA,Canada,QC
CUST000000057767,919596781012.0,IN,India,UP
CUST000000057772,9718171052042.0,AE,United Arab Emirates,SHJ
CUST000000057777,918319921588.0,IN,India,RJ
CUST000000057780,919369169552.0,IN,India,MH
CUST000000057784,16555944013.0,US,United States,FL
CUST000000057786,448653250491.0,GB,United Kingdom,SCT
CUST000000057791,918583052105.0,IN,India,KL
CUST000000057792,618436589137.0,AU,Australia,VIC
CUST000000057793,918655686499.0,IN,India,RJ
CUST000000057794,18711843811.0,US,United States,WA
CUST000000057809,918264842895.0,IN,India,WB
CUST000000057811,17783596342.0,CA,Canada,ON
CUST000000057814,916861832779.0,IN,India,TS
CUST000000057815,916890721089.0,IN,India,KA
CUST000000057822,916911722089.0,IN,India,MH
CUST000000057825,917739692426.0,IN,India,WB
CUST000000057833,918282227019.0,IN,India,WB
CUST000000057834,919906251006.0,IN,India,DL
CUST000000057842,617755160987.0,AU,Australia,NSW
CUST000000057849,916799028710.0,IN,India,TN
CUST000000057851,918696738280.0,IN,India,MH
CUST000000057852,918993321589.0,IN,India,KA
CUST000000057855,918494243270.0,IN,India,GJ
CUST000000057856,918887874556.0,IN,India,GJ
CUST000000057857,658834825885.0,SG,Singapore,SG
CUST000000057860,918082854240.0,IN,India,MH
CUST000000057861,17448966912.0,CA,Canada,ON
CUST000000057863,919317859471.0,IN,India,GJ
CUST000000057864,919867775572.0,IN,India,WB
CUST000000057867,916225915893.0,IN,India,GJ
CUST000000057869,916470820702.0,IN,India,WB
CUST000000057872,917751093085.0,IN,India,KA
CUST000000057873,918121841794.0,IN,India,KL
CUST000000057877,919582407569.0,IN,India,KL
CUST000000057880,917992134732.0,IN,India,KA
CUST000000057881,,IN,India,TN
CUST000000057882,19996472623.0,US,United States,NJ
CUST000000057888,16068643586.0,US,United States,NJ
CUST000000057893,919758364099.0,IN,India,UP
CUST000000057896,658704236027.0,SG,Singapore,SG
CUST000000057900,917396659836.0,IN,India,TN
CUST000000057901,16743162002.0,US,United States,NY
CUST000000057903,916548525741.0,IN,India,GJ
CUST000000057905,448610649670.0,GB,United Kingdom,SCT
CUST000000057911,657932769235.0,SG,Singapore,SG
CUST000000057912,449651197836.0,GB,United Kingdom,WLS
CUST000000057920,918996083229.0,IN,India,TS
CUST000000057925,916503852369.0,IN,India,UP
CUST000000057928,9719840522237.0,AE,United Arab Emirates,SHJ
CUST000000057944,,AE,United Arab Emirates,SHJ
CUST000000057949,917537820992.0,IN,India,UP
CUST000000057952,19868234036.0,US,United States,WA
CUST000000057955,918942929660.0,IN,India,KA
CUST000000057956,918593385848.0,IN,India,UP
CUST000000057958,918910143436.0,IN,India,GJ
